Time,LAT
8.152,-22.39
8.153,-66.38
8.154,-132.4
8.155,-155.4
8.156,-121.4
8.157,-4.389
8.158,54.63
8.159,57.63
8.160,-32.37
8.161,-57.38
8.162,3.632
8.163,76.63
8.164,1.626
8.165,-16.37
8.166,16.61
8.167,24.63
8.168,24.63
8.169,84.61
8.170,88.61
8.171,73.63
8.172,72.63
8.173,48.62
8.174,94.63
8.175,47.62
8.176,-27.38
8.177,-77.38
8.178,-119.4
8.179,-79.37
8.180,-17.37
8.181,32.62
8.182,51.62
8.183,8.621
8.184,-31.37
8.185,-13.37
8.186,1.626
8.187,2.621
8.188,-1.389
8.189,-11.38
8.190,-31.37
8.191,-72.36
8.192,-145.4
8.193,-116.4
8.194,-63.38
8.195,13.61
8.196,63.62
8.197,63.62
8.198,78.63
8.199,-19.39
8.200,-169.4
8.201,-213.4
8.202,-268.4
8.203,-170.4
8.204,-66.38
8.205,-20.38
8.206,36.63
8.207,23.62
8.208,17.64
8.209,128.6
8.210,247.6
8.211,284.6
8.212,295.6
8.213,236.6
8.214,180.6
8.215,148.6
8.216,76.63
8.217,-31.37
8.218,-140.4
8.219,-209.4
8.220,-201.4
8.221,-97.37
8.222,-31.37
8.223,-43.37
8.224,-101.4
8.225,-51.38
8.226,61.63
8.227,88.61
8.228,45.62
8.229,-70.37
8.230,-153.4
8.231,-76.39
8.232,37.63
8.233,35.64
8.234,-51.38
8.235,-36.36
8.236,87.61
8.237,100.6
8.238,108.6
8.239,138.6
8.240,76.63
8.241,44.62
8.242,20.62
8.243,-27.38
8.244,-23.38
8.245,6.632
8.246,-3.379
8.247,3.632
8.248,27.62
8.249,-14.37
8.250,-10.37
8.251,-2.384
8.252,-45.38
8.253,-184.4
8.254,-270.4
8.255,-235.4
8.256,-62.38
8.257,23.62
8.258,5.621
8.259,-11.38
8.260,15.62
8.261,98.62
8.262,250.6
8.263,264.6
8.264,142.6
8.265,27.62
8.266,44.62
8.267,61.63
8.268,13.61
8.269,-70.37
8.270,-96.38
8.271,-41.38
8.272,-13.37
8.273,-16.37
8.274,-47.38
8.275,-75.38
8.276,-40.39
8.277,-5.384
8.278,20.62
8.279,5.621
8.280,38.62
8.281,37.63
8.282,22.63
8.283,-18.36
8.284,-43.37
8.285,-88.37
8.286,-144.4
8.287,-245.4
8.288,-250.4
8.289,-119.4
8.290,26.62
8.291,173.6
8.292,207.6
8.293,243.6
8.294,303.6
8.295,273.6
8.296,176.6
8.297,30.62
8.298,-53.37
8.299,-173.4
8.300,-159.4
8.301,-106.4
8.302,-113.4
8.303,-66.38
8.304,-28.37
8.305,-32.37
8.306,-117.4
8.307,-146.4
8.308,-277.4
8.309,-184.4
8.310,27.62
8.311,202.6
8.312,230.6
8.313,242.6
8.314,227.6
8.315,152.6
8.316,87.61
8.317,78.63
8.318,33.62
8.319,-53.37
8.320,-109.4
8.321,-140.4
8.322,-189.4
8.323,-225.4
8.324,-109.4
8.325,-53.37
8.326,12.62
8.327,39.63
8.328,50.62
8.329,66.62
8.330,121.6
8.331,95.62
8.332,120.6
8.333,62.62
8.334,0.6316
8.335,-65.38
8.336,-58.39
8.337,-8.384
8.338,-3.379
8.339,-87.38
8.340,-88.37
8.341,-17.37
8.342,-20.38
8.343,95.62
8.344,128.6
8.345,112.6
8.346,123.6
8.347,124.6
8.348,118.6
8.349,37.63
8.350,-57.38
8.351,-249.4
8.352,-286.4
8.353,-167.4
8.354,-10.37
8.355,61.63
8.356,93.63
8.357,57.63
8.358,2.621
8.359,24.63
8.360,7.626
8.361,-97.37
8.362,-115.4
8.363,-32.37
8.364,23.62
8.365,72.63
8.366,131.6
8.367,154.6
8.368,121.6
8.369,138.6
8.370,110.6
8.371,36.63
8.372,-27.38
8.373,-104.4
8.374,-98.38
8.375,-107.4
8.376,-141.4
8.377,-157.4
8.378,-183.4
8.379,-227.4
8.380,-198.4
8.381,-44.38
8.382,136.6
8.383,218.6
8.384,216.6
8.385,133.6
8.386,125.6
8.387,69.62
8.388,-13.37
8.389,-71.37
8.390,-47.38
8.391,-42.38
8.392,-151.4
8.393,-168.4
8.394,-186.4
8.395,-178.4
8.396,-57.38
8.397,59.62
8.398,118.6
8.399,72.63
8.400,-91.39
8.401,-40.39
8.402,88.61
8.403,172.6
8.404,125.6
8.405,31.61
8.406,30.62
8.407,71.64
8.408,108.6
8.409,55.63
8.410,33.62
8.411,31.61
8.412,61.63
8.413,130.6
8.414,139.6
8.415,85.63
8.416,31.61
8.417,-49.37
8.418,-175.4
8.419,-349.4
8.420,-445.4
8.421,-503.4
8.422,-251.4
8.423,38.62
8.424,175.6
8.425,178.6
8.426,129.6
8.427,222.6
8.428,180.6
8.429,37.63
8.430,-175.4
8.431,-218.4
8.432,-1.389
8.433,192.6
8.434,263.6
8.435,229.6
8.436,136.6
8.437,99.61
8.438,173.6
8.439,168.6
8.440,103.6
8.441,33.62
8.442,-27.38
8.443,-28.37
8.444,-10.37
8.445,6.632
8.446,-64.37
8.447,-104.4
8.448,-60.38
8.449,-23.38
8.450,-17.37
8.451,-92.38
8.452,-67.37
8.453,3.632
8.454,-93.38
8.455,-181.4
8.456,-133.4
8.457,-50.37
8.458,10.63
8.459,-83.38
8.460,-7.374
8.461,99.61
8.462,96.63
8.463,54.63
8.464,11.62
8.465,-78.38
8.466,-128.4
8.467,-149.4
8.468,-72.36
8.469,-20.38
8.470,101.6
8.471,158.6
8.472,132.6
8.473,107.6
8.474,68.62
8.475,117.6
8.476,-21.38
8.477,-123.4
8.478,-176.4
8.479,-258.4
8.480,-178.4
8.481,-160.4
8.482,-17.37
8.483,138.6
8.484,146.6
8.485,112.6
8.486,64.63
8.487,62.62
8.488,88.61
8.489,30.62
8.490,-88.37
8.491,-63.38
8.492,55.63
8.493,-8.384
8.494,-36.36
8.495,-59.38
8.496,-68.37
8.497,-41.38
8.498,-159.4
8.499,23.62
8.500,154.6
8.501,311.6
8.502,362.6
8.503,286.6
8.504,134.6
8.505,44.62
8.506,-97.37
8.507,-177.4
8.508,-151.4
8.509,-84.38
8.510,-59.38
8.511,-55.39
8.512,-19.39
8.513,5.621
8.514,-2.384
8.515,-75.38
8.516,-135.4
8.517,-135.4
8.518,-112.4
8.519,-45.38
8.520,32.62
8.521,75.63
8.522,38.62
8.523,-17.37
8.524,-144.4
8.525,-63.38
8.526,-45.38
8.527,-61.37
8.528,-4.389
8.529,70.61
8.530,66.62
8.531,88.61
8.532,58.63
8.533,69.62
8.534,96.63
8.535,-13.37
8.536,-123.4
8.537,-55.39
8.538,41.62
8.539,-103.4
8.540,-191.4
8.541,-135.4
8.542,-44.38
8.543,96.63
8.544,168.6
8.545,78.63
8.546,174.6
8.547,284.6
8.548,280.6
8.549,136.6
8.550,52.61
8.551,-28.37
8.552,27.62
8.553,20.62
8.554,-14.37
8.555,-95.38
8.556,-85.37
8.557,-83.38
8.558,-244.4
8.559,-209.4
8.560,-149.4
8.561,-126.4
8.562,-100.4
8.563,-2.384
8.564,65.62
8.565,82.63
8.566,107.6
8.567,31.61
8.568,16.61
8.569,106.6
8.570,159.6
8.571,126.6
8.572,38.62
8.573,-1.389
8.574,52.61
8.575,87.61
8.576,70.61
8.577,23.62
8.578,-22.39
8.579,-74.38
8.580,-176.4
8.581,-205.4
8.582,-223.4
8.583,-241.4
8.584,-275.4
8.585,-194.4
8.586,-70.37
8.587,-83.38
8.588,44.62
8.589,199.6
8.590,196.6
8.591,300.6
8.592,272.6
8.593,224.6
8.594,255.6
8.595,172.6
8.596,72.63
8.597,-2.384
8.598,-55.39
8.599,-115.4
8.600,-187.4
8.601,-207.4
8.602,-129.4
8.603,-85.37
8.604,-66.38
8.605,-35.37
8.606,-7.374
8.607,37.63
8.608,37.63
8.609,-71.37
8.610,-73.39
8.611,-58.39
8.612,13.61
8.613,133.6
8.614,155.6
8.615,131.6
8.616,77.62
8.617,2.621
8.618,-64.37
8.619,-74.38
8.620,-101.4
8.621,-45.38
8.622,-16.37
8.623,-55.39
8.624,-115.4
8.625,-74.38
8.626,-19.39
8.627,-22.39
8.628,-20.38
8.629,69.62
8.630,13.61
8.631,-53.37
8.632,-103.4
8.633,5.621
8.634,115.6
8.635,128.6
8.636,130.6
8.637,114.6
8.638,-8.384
8.639,-75.38
8.640,-138.4
8.641,-48.38
8.642,-50.37
8.643,24.63
8.644,13.61
8.645,72.63
8.646,126.6
8.647,101.6
8.648,-170.4
8.649,-301.4
8.650,-197.4
8.651,16.61
8.652,129.6
8.653,218.6
8.654,228.6
8.655,248.6
8.656,223.6
8.657,191.6
8.658,113.6
8.659,74.62
8.660,16.61
8.661,-47.38
8.662,-85.37
8.663,-88.37
8.664,-78.38
8.665,-133.4
8.666,-254.4
8.667,-234.4
8.668,-100.4
8.669,-11.38
8.670,22.63
8.671,-22.39
8.672,64.63
8.673,102.6
8.674,43.63
8.675,-41.38
8.676,-83.38
8.677,-75.38
8.678,-174.4
8.679,-143.4
8.680,-39.38
8.681,61.63
8.682,172.6
8.683,238.6
8.684,171.6
8.685,128.6
8.686,25.63
8.687,8.621
8.688,26.62
8.689,10.63
8.690,-29.38
8.691,-78.38
8.692,-43.37
8.693,-33.38
8.694,-50.37
8.695,-103.4
8.696,-222.4
8.697,-191.4
8.698,-78.38
8.699,-84.38
8.700,-61.37
8.701,54.63
8.702,135.6
8.703,238.6
8.704,264.6
8.705,162.6
8.706,72.63
8.707,-78.38
8.708,-201.4
8.709,-265.4
8.710,-111.4
8.711,28.63
8.712,87.61
8.713,72.63
8.714,100.6
8.715,128.6
8.716,70.61
8.717,-3.379
8.718,8.621
8.719,70.61
8.720,-71.37
8.721,-105.4
8.722,-71.37
8.723,-10.37
8.724,79.63
8.725,99.61
8.726,63.62
8.727,62.62
8.728,-75.38
8.729,-89.37
8.730,-50.37
8.731,4.626
8.732,47.62
8.733,20.62
8.734,12.62
8.735,24.63
8.736,-45.38
8.737,-97.37
8.738,-105.4
8.739,-41.38
8.740,13.61
8.741,-1.389
8.742,-85.37
8.743,-186.4
8.744,-168.4
8.745,-83.38
8.746,-112.4
8.747,-88.37
8.748,36.63
8.749,236.6
8.750,288.6
8.751,224.6
8.752,233.6
8.753,249.6
8.754,168.6
8.755,47.62
8.756,19.63
8.757,-8.384
8.758,-34.37
8.759,-55.39
8.760,-92.38
8.761,-111.4
8.762,-125.4
8.763,-128.4
8.764,-176.4
8.765,-163.4
8.766,-114.4
8.767,-191.4
8.768,-169.4
8.769,-88.37
8.770,98.62
8.771,288.6
8.772,342.6
8.773,182.6
8.774,64.63
8.775,32.62
8.776,56.62
8.777,44.62
8.778,29.62
8.779,-8.384
8.780,-9.379
8.781,-28.37
8.782,-55.39
8.783,-87.38
8.784,-59.38
8.785,-36.36
8.786,-18.36
8.787,-21.38
8.788,-51.38
8.789,-31.37
8.790,37.63
8.791,31.61
8.792,16.61
8.793,2.621
8.794,-7.374
8.795,-5.384
8.796,-59.38
8.797,-60.38
8.798,-34.37
8.799,-10.37
8.800,0.6316
8.801,1.626
8.802,-35.37
8.803,-65.38
8.804,-121.4
8.805,-108.4
8.806,-94.39
8.807,-0.3632
8.808,96.63
8.809,181.6
8.810,183.6
8.811,174.6
8.812,81.61
8.813,24.63
8.814,-0.3632
8.815,-10.37
8.816,-19.39
8.817,-70.37
8.818,-83.38
8.819,-69.38
8.820,-39.38
8.821,-22.39
8.822,-66.38
8.823,-78.38
8.824,-106.4
8.825,-11.38
8.826,82.63
8.827,142.6
8.828,111.6
8.829,49.61
8.830,44.62
8.831,40.63
8.832,-2.384
8.833,6.632
8.834,12.62
8.835,29.62
8.836,20.62
8.837,-39.38
8.838,-21.38
8.839,3.632
8.840,3.632
8.841,4.626
8.842,10.63
8.843,1.626
8.844,8.621
8.845,-2.384
8.846,-11.38
8.847,-19.39
8.848,-21.38
8.849,-20.38
8.850,-21.38
8.851,-19.39
8.852,-20.38
8.853,-20.38
8.854,-24.38
8.855,-15.38
8.856,-0.3632
8.857,1.626
8.858,-4.389
8.859,-13.37
8.860,-11.38
8.861,-6.379
8.862,2.621
8.863,1.626
8.864,0.6316
8.865,-0.3632
8.866,0.6316
8.867,-0.3632
8.868,-1.389
8.869,-5.384
8.870,-1.389
8.871,-1.389
8.872,-1.389
8.873,0.6316
8.874,-4.389
8.875,-5.384
8.876,-6.379
8.877,-7.374
8.878,-8.384
8.879,-4.389
8.880,-3.379
8.881,-4.389
8.882,-7.374
8.883,-8.384
8.884,-7.374
8.885,-9.379
8.886,-5.384
8.887,2.621
8.888,4.626
8.889,4.626
8.890,2.621
8.891,-1.389
8.892,-2.384
8.893,-3.379
8.894,2.621
8.895,6.632
8.896,10.63
8.897,14.62
8.898,16.61
8.899,17.64
8.900,13.61
8.901,10.63
8.902,15.62
8.903,13.61
8.904,15.62
8.905,17.64
8.906,15.62
8.907,7.626
8.908,5.621
8.909,-1.389
8.910,-4.389
8.911,-7.374
8.912,-2.384
8.913,-6.379
8.914,-2.384
8.915,-7.374
8.916,-12.38
8.917,-14.37
8.918,-14.37
8.919,-15.38
8.920,-9.379
8.921,-5.384
8.922,-7.374
8.923,-7.374
8.924,-9.379
8.925,-5.384
8.926,-1.389
8.927,5.621
8.928,4.626
8.929,6.632
8.930,3.632
8.931,3.632
8.932,5.621
8.933,7.626
8.934,9.616
8.935,12.62
8.936,8.621
8.937,3.632
8.938,-2.384
8.939,-4.389
8.940,-5.384
8.941,0.6316
8.942,-0.3632
8.943,6.632
8.944,8.621
8.945,7.626
8.946,4.626
8.947,-1.389
8.948,-2.384
8.949,-3.379
8.950,-4.389
8.951,-4.389
8.952,-0.3632
8.953,-8.384
8.954,-8.384
8.955,-5.384
8.956,-1.389
8.957,-5.384
8.958,-8.384
8.959,-0.3632
8.960,-2.384
8.961,-4.389
8.962,-14.37
8.963,-19.39
8.964,-23.38
8.965,-21.38
8.966,-10.37
8.967,-3.379
8.968,-8.384
8.969,-10.37
8.970,-9.379
8.971,-0.3632
8.972,8.621
8.973,19.63
8.974,30.62
8.975,39.63
8.976,44.62
8.977,44.62
8.978,30.62
8.979,15.62
8.980,1.626
8.981,-1.389
8.982,-9.379
8.983,-14.37
8.984,-13.37
8.985,-10.37
8.986,-10.37
8.987,-14.37
8.988,-11.38
8.989,-9.379
8.990,-8.384
8.991,-8.384
8.992,-5.384
8.993,-7.374
8.994,-8.384
8.995,-9.379
8.996,-9.379
8.997,-6.379
8.998,-5.384
8.999,-4.389
9.000,2.621
9.001,0.6316
9.002,-1.389
9.003,-1.389
9.004,2.621
9.005,4.626
9.006,1.626
9.007,0.6316
9.008,-1.389
9.009,-4.389
9.010,-9.379
9.011,-10.37
9.012,-9.379
9.013,-10.37
9.014,-10.37
9.015,-10.37
9.016,-5.384
9.017,7.626
9.018,13.61
9.019,18.63
9.020,14.62
9.021,7.626
9.022,-1.389
9.023,-7.374
9.024,-8.384
9.025,-8.384
9.026,-6.379
9.027,-0.3632
9.028,12.62
9.029,8.621
9.030,8.621
9.031,3.632
9.032,0.6316
9.033,0.6316
9.034,1.626
9.035,-4.389
9.036,-3.379
9.037,0.6316
9.038,2.621
9.039,-0.3632
9.040,0.6316
9.041,3.632
9.042,0.6316
9.043,-5.384
9.044,-11.38
9.045,-8.384
9.046,-10.37
9.047,-8.384
9.048,-5.384
9.049,1.626
9.050,4.626
9.051,-0.3632
9.052,-4.389
9.053,-2.384
9.054,-7.374
9.055,-16.37
9.056,-15.38
9.057,-4.389
9.058,11.62
9.059,17.64
9.060,18.63
9.061,29.62
9.062,38.62
9.063,38.62
9.064,37.63
9.065,31.61
9.066,15.62
9.067,3.632
9.068,-5.384
9.069,-13.37
9.070,-19.39
9.071,-21.38
9.072,-25.37
9.073,-24.38
9.074,-22.39
9.075,-19.39
9.076,-15.38
9.077,-13.37
9.078,-6.379
9.079,6.632
9.080,14.62
9.081,11.62
9.082,2.621
9.083,-1.389
9.084,-1.389
9.085,-2.384
9.086,3.632
9.087,5.621
9.088,7.626
9.089,8.621
9.090,8.621
9.091,0.6316
9.092,1.626
9.093,1.626
9.094,1.626
9.095,-1.389
9.096,-5.384
9.097,-2.384
9.098,-4.389
9.099,-6.379
9.100,-10.37
9.101,-15.38
9.102,-20.38
9.103,-23.38
9.104,-23.38
9.105,-26.38
9.106,-24.38
9.107,-22.39
9.108,-11.38
9.109,8.621
9.110,24.63
9.111,16.61
9.112,9.616
9.113,0.6316
9.114,-1.389
9.115,-1.389
9.116,-3.379
9.117,-3.379
9.118,1.626
9.119,6.632
9.120,14.62
9.121,32.62
9.122,53.64
9.123,49.61
9.124,32.62
9.125,19.63
9.126,0.6316
9.127,-10.37
9.128,-16.37
9.129,-20.38
9.130,-26.38
9.131,-24.38
9.132,-24.38
9.133,-24.38
9.134,-29.38
9.135,-30.38
9.136,-33.38
9.137,-35.37
9.138,-22.39
9.139,-1.389
9.140,8.621
9.141,32.62
9.142,44.62
9.143,50.62
9.144,53.64
9.145,51.62
9.146,41.62
9.147,26.62
9.148,7.626
9.149,-0.3632
9.150,-4.389
9.151,-10.37
9.152,-11.38
9.153,-13.37
9.154,-13.37
9.155,-12.38
9.156,-9.379
9.157,-9.379
9.158,-10.37
9.159,-8.384
9.160,-11.38
9.161,-7.374
9.162,-3.379
9.163,-8.384
9.164,-12.38
9.165,-19.39
9.166,-23.38
9.167,-21.38
9.168,-23.38
9.169,-21.38
9.170,-10.37
9.171,15.62
9.172,32.62
9.173,33.62
9.174,22.63
9.175,18.63
9.176,16.61
9.177,23.62
9.178,23.62
9.179,14.62
9.180,2.621
9.181,-3.379
9.182,-8.384
9.183,-8.384
9.184,-17.37
9.185,-20.38
9.186,-19.39
9.187,-13.37
9.188,-13.37
9.189,-13.37
9.190,-6.379
9.191,-9.379
9.192,-2.384
9.193,2.621
9.194,10.63
9.195,11.62
9.196,13.61
9.197,14.62
9.198,8.621
9.199,4.626
9.200,6.632
9.201,3.632
9.202,0.6316
9.203,3.632
9.204,8.621
9.205,12.62
9.206,10.63
9.207,0.6316
9.208,-2.384
9.209,-1.389
9.210,-7.374
9.211,-7.374
9.212,-7.374
9.213,-12.38
9.214,-14.37
9.215,-14.37
9.216,-14.37
9.217,-14.37
9.218,-14.37
9.219,-11.38
9.220,-8.384
9.221,4.626
9.222,14.62
9.223,23.62
9.224,29.62
9.225,24.63
9.226,12.62
9.227,7.626
9.228,6.632
9.229,1.626
9.230,-5.384
9.231,-6.379
9.232,-10.37
9.233,-15.38
9.234,-15.38
9.235,-16.37
9.236,-18.36
9.237,-15.38
9.238,-9.379
9.239,2.621
9.240,12.62
9.241,15.62
9.242,11.62
9.243,3.632
9.244,-7.374
9.245,-10.37
9.246,-13.37
9.247,-10.37
9.248,-9.379
9.249,-14.37
9.250,-4.389
9.251,5.621
9.252,16.61
9.253,16.61
9.254,8.621
9.255,8.621
9.256,6.632
9.257,7.626
9.258,4.626
9.259,0.6316
9.260,3.632
9.261,5.621
9.262,6.632
9.263,4.626
9.264,2.621
9.265,1.626
9.266,-7.374
9.267,-7.374
9.268,-10.37
9.269,-0.3632
9.270,1.626
9.271,-0.3632
9.272,-6.379
9.273,-9.379
9.274,-10.37
9.275,-6.379
9.276,-3.379
9.277,-1.389
9.278,11.62
9.279,13.61
9.280,12.62
9.281,14.62
9.282,19.63
9.283,19.63
9.284,13.61
9.285,10.63
9.286,4.626
9.287,-1.389
9.288,-7.374
9.289,-7.374
9.290,-0.3632
9.291,-4.389
9.292,-0.3632
9.293,-2.384
9.294,-5.384
9.295,-5.384
9.296,-5.384
9.297,-8.384
9.298,-9.379
9.299,-7.374
9.300,-10.37
9.301,-6.379
9.302,-5.384
9.303,-9.379
9.304,-6.379
9.305,-4.389
9.306,-8.384
9.307,-1.389
9.308,-5.384
9.309,-3.379
9.310,-0.3632
9.311,4.626
9.312,8.621
9.313,18.63
9.314,17.64
9.315,15.62
9.316,5.621
9.317,0.6316
9.318,-3.379
9.319,-8.384
9.320,-9.379
9.321,-11.38
9.322,-7.374
9.323,-4.389
9.324,-0.3632
9.325,-5.384
9.326,-7.374
9.327,-11.38
9.328,-12.38
9.329,-5.384
9.330,-0.3632
9.331,-0.3632
9.332,-2.384
9.333,-7.374
9.334,-13.37
9.335,-12.38
9.336,-4.389
9.337,4.626
9.338,8.621
9.339,13.61
9.340,16.61
9.341,15.62
9.342,12.62
9.343,2.621
9.344,5.621
9.345,8.621
9.346,16.61
9.347,16.61
9.348,11.62
9.349,4.626
9.350,-3.379
9.351,-5.384
9.352,-5.384
9.353,-6.379
9.354,-7.374
9.355,-8.384
9.356,-8.384
9.357,-6.379
9.358,-4.389
9.359,-3.379
9.360,3.632
9.361,-0.3632
9.362,-5.384
9.363,-6.379
9.364,-8.384
9.365,-2.384
9.366,0.6316
9.367,8.621
9.368,8.621
9.369,0.6316
9.370,-1.389
9.371,-4.389
9.372,-4.389
9.373,-0.3632
9.374,3.632
9.375,11.62
9.376,21.63
9.377,21.63
9.378,22.63
9.379,14.62
9.380,7.626
9.381,-0.3632
9.382,-1.389
9.383,-4.389
9.384,-4.389
9.385,-8.384
9.386,-7.374
9.387,-8.384
9.388,-11.38
9.389,-14.37
9.390,-12.38
9.391,-13.37
9.392,-15.38
9.393,-11.38
9.394,-8.384
9.395,-12.38
9.396,-13.37
9.397,-9.379
9.398,-8.384
9.399,-7.374
9.400,-3.379
9.401,2.621
9.402,12.62
9.403,15.62
9.404,19.63
9.405,31.61
9.406,28.63
9.407,19.63
9.408,8.621
9.409,4.626
9.410,-0.3632
9.411,-0.3632
9.412,1.626
9.413,-2.384
9.414,-8.384
9.415,-15.38
9.416,-22.39
9.417,-29.38
9.418,-28.37
9.419,-26.38
9.420,-28.37
9.421,-25.37
9.422,-10.37
9.423,8.621
9.424,22.63
9.425,29.62
9.426,20.62
9.427,1.626
9.428,-5.384
9.429,-8.384
9.430,-3.379
9.431,2.621
9.432,16.61
9.433,22.63
9.434,20.62
9.435,16.61
9.436,11.62
9.437,13.61
9.438,14.62
9.439,6.632
9.440,-1.389
9.441,-3.379
9.442,-6.379
9.443,-9.379
9.444,-12.38
9.445,-15.38
9.446,-13.37
9.447,-14.37
9.448,-13.37
9.449,-7.374
9.450,-5.384
9.451,-1.389
9.452,2.621
9.453,8.621
9.454,11.62
9.455,2.621
9.456,-4.389
9.457,-4.389
9.458,1.626
9.459,0.6316
9.460,-4.389
9.461,-4.389
9.462,-5.384
9.463,14.62
9.464,27.62
9.465,24.63
9.466,14.62
9.467,4.626
9.468,-0.3632
9.469,0.6316
9.470,-1.389
9.471,-2.384
9.472,-5.384
9.473,-8.384
9.474,-13.37
9.475,-21.38
9.476,-27.38
9.477,-25.37
9.478,-23.38
9.479,-17.37
9.480,-14.37
9.481,-8.384
9.482,-4.389
9.483,23.62
9.484,32.62
9.485,31.61
9.486,30.62
9.487,26.62
9.488,16.61
9.489,-1.389
9.490,-3.379
9.491,-4.389
9.492,-8.384
9.493,-9.379
9.494,-3.379
9.495,5.621
9.496,7.626
9.497,8.621
9.498,2.621
9.499,-1.389
9.500,-2.384
9.501,-6.379
9.502,-7.374
9.503,-5.384
9.504,-9.379
9.505,-11.38
9.506,-13.37
9.507,-13.37
9.508,-10.37
9.509,-6.379
9.510,-6.379
9.511,-7.374
9.512,-3.379
9.513,-3.379
9.514,-0.3632
9.515,-7.374
9.516,-15.38
9.517,-18.36
9.518,-5.384
9.519,8.621
9.520,11.62
9.521,8.621
9.522,4.626
9.523,12.62
9.524,20.62
9.525,36.63
9.526,34.61
9.527,20.62
9.528,10.63
9.529,0.6316
9.530,-7.374
9.531,-11.38
9.532,-7.374
9.533,-11.38
9.534,-12.38
9.535,-17.37
9.536,-17.37
9.537,-15.38
9.538,-11.38
9.539,-2.384
9.540,2.621
9.541,-1.389
9.542,0.6316
9.543,-0.3632
9.544,1.626
9.545,6.632
9.546,16.61
9.547,15.62
9.548,5.621
9.549,5.621
9.550,10.63
9.551,5.621
9.552,2.621
9.553,-3.379
9.554,-7.374
9.555,-13.37
9.556,-16.37
9.557,-21.38
9.558,-16.37
9.559,-12.38
9.560,-8.384
9.561,-0.3632
9.562,19.63
9.563,22.63
9.564,15.62
9.565,10.63
9.566,6.632
9.567,2.621
9.568,-0.3632
9.569,-8.384
9.570,-5.384
9.571,-9.379
9.572,-7.374
9.573,-7.374
9.574,-0.3632
9.575,10.63
9.576,4.626
9.577,2.621
9.578,-0.3632
9.579,-5.384
9.580,-5.384
9.581,-11.38
9.582,-13.37
9.583,-11.38
9.584,-7.374
9.585,-4.389
9.586,-5.384
9.587,8.621
9.588,23.62
9.589,27.62
9.590,19.63
9.591,15.62
9.592,10.63
9.593,8.621
9.594,0.6316
9.595,-3.379
9.596,-5.384
9.597,-11.38
9.598,-18.36
9.599,-17.37
9.600,-18.36
9.601,-13.37
9.602,-15.38
9.603,-12.38
9.604,-14.37
9.605,-13.37
9.606,-17.37
9.607,-7.374
9.608,2.621
9.609,21.63
9.610,18.63
9.611,13.61
9.612,14.62
9.613,21.63
9.614,18.63
9.615,16.61
9.616,11.62
9.617,10.63
9.618,11.62
9.619,8.621
9.620,4.626
9.621,0.6316
9.622,-3.379
9.623,-3.379
9.624,-1.389
9.625,-3.379
9.626,-4.389
9.627,-6.379
9.628,-10.37
9.629,-11.38
9.630,-10.37
9.631,-10.37
9.632,-9.379
9.633,-9.379
9.634,-10.37
9.635,-10.37
9.636,-12.38
9.637,-15.38
9.638,-10.37
9.639,-7.374
9.640,-9.379
9.641,-0.3632
9.642,4.626
9.643,8.621
9.644,10.63
9.645,6.632
9.646,2.621
9.647,12.62
9.648,14.62
9.649,6.632
9.650,3.632
9.651,-3.379
9.652,-7.374
9.653,-6.379
9.654,-9.379
9.655,-4.389
9.656,-4.389
9.657,5.621
9.658,14.62
9.659,12.62
9.660,5.621
9.661,0.6316
9.662,-0.3632
9.663,3.632
9.664,4.626
9.665,1.626
9.666,-4.389
9.667,-7.374
9.668,-10.37
9.669,-10.37
9.670,-5.384
9.671,-7.374
9.672,-5.384
9.673,-4.389
9.674,-3.379
9.675,-2.384
9.676,3.632
9.677,-3.379
9.678,-5.384
9.679,-1.389
9.680,-5.384
9.681,6.632
9.682,11.62
9.683,8.621
9.684,5.621
9.685,0.6316
9.686,11.62
9.687,16.61
9.688,8.621
9.689,4.626
9.690,-1.389
9.691,-7.374
9.692,-5.384
9.693,-7.374
9.694,-6.379
9.695,-10.37
9.696,-7.374
9.697,-6.379
9.698,-7.374
9.699,-7.374
9.700,-7.374
9.701,-2.384
9.702,13.61
9.703,28.63
9.704,36.63
9.705,26.62
9.706,10.63
9.707,1.626
9.708,-4.389
9.709,-3.379
9.710,-4.389
9.711,-8.384
9.712,-8.384
9.713,-12.38
9.714,-12.38
9.715,-6.379
9.716,0.6316
9.717,-5.384
9.718,-4.389
9.719,-2.384
9.720,-0.3632
9.721,1.626
9.722,0.6316
9.723,-1.389
9.724,-7.374
9.725,-11.38
9.726,-19.39
9.727,-17.37
9.728,-17.37
9.729,-19.39
9.730,-22.39
9.731,-20.38
9.732,-8.384
9.733,22.63
9.734,32.62
9.735,24.63
9.736,20.62
9.737,12.62
9.738,10.63
9.739,14.62
9.740,12.62
9.741,8.621
9.742,6.632
9.743,6.632
9.744,3.632
9.745,5.621
9.746,3.632
9.747,0.6316
9.748,-2.384
9.749,-4.389
9.750,-6.379
9.751,-6.379
9.752,-7.374
9.753,-8.384
9.754,-11.38
9.755,-13.37
9.756,-18.36
9.757,-21.38
9.758,-19.39
9.759,-19.39
9.760,-13.37
9.761,-7.374
9.762,-8.384
9.763,-5.384
9.764,7.626
9.765,22.63
9.766,24.63
9.767,15.62
9.768,8.621
9.769,0.6316
9.770,1.626
9.771,5.621
9.772,10.63
9.773,16.61
9.774,13.61
9.775,6.632
9.776,4.626
9.777,-0.3632
